Date,MMM,AXP,AMGN,AAPL,BA,CAT,CVX,CSCO,KO,GS,HD,HON,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,NKE,PG,CRM,TRV,UNH,VZ,V,WBA,WMT,DIS
2021-08-31 00:00:00-04:00,185.62463893061133,161.9957718281672,215.80942231498946,150.94734620154162,219.20999908447266,205.3717831368941,93.05856970510015,56.25553829915327,53.81670662119056,399.11828072397964,315.0346758386187,225.93977868665442,51.65626351804249,125.79029686878263,167.94355577270971,153.38926666896418,229.7520935085285,72.83059275790345,299.639004796197,163.88151462355097,138.47262393681507,264.73500061035156,154.6491355610009,409.4239009149545,50.60677453736372,228.1197773782031,46.98132904585344,144.96834528980028,180.75499725341797
2021-09-01 00:00:00-04:00,184.45898178512743,162.61402234300118,215.333586291507,152.5506960336913,219.68999481201172,202.88432824339878,91.86105288432344,56.27464049251721,54.084542009259636,400.4751422616546,313.80465276064217,225.58372639420134,51.4317950043574,125.50714303510267,167.3772418092073,152.91576281823393,231.62455314460487,72.59278822307101,299.9752548972824,163.2988472685817,138.8799416699831,269.4250030517578,154.1312510478104,407.5360117353096,50.71286444146295,227.64916502349536,47.4688475876939,144.38979611065048,182.99500274658203
2021-09-02 00:00:00-04:00,184.79203673680763,160.0674006181186,216.03533553290305,152.45140959372978,220.95999908447266,204.95883114564106,93.00609329377824,56.742806661041605,54.256724325140965,402.31657309202984,316.6315446649836,224.95938287915897,51.216882166879635,125.42624491011861,168.97455516946837,153.54230652603877,232.6361505102578,72.91620441569351,298.4226271433445,162.07424625018854,139.7963528691979,266.5900115966797,154.0876797103657,413.18981165626167,50.83278415294524,224.1617411440006,48.40601402111208,145.36056294883204,183.4250030517578
2021-09-03 00:00:00-04:00,185.19645137317445,156.74557425605258,216.9629819688363,152.74923974023892,219.31999969482422,205.41066029504316,93.42117181648631,56.81923774046244,54.0558513304927,400.1359305003109,318.6618569793847,223.76925583921025,51.293295765398014,125.73637088231203,168.94065846350202,153.0640206144755,232.0671065144066,73.27766365304268,298.0864286670556,161.1705890874668,139.59270580653947,264.60499572753906,154.08767750434845,414.15579023772204,51.04494772000989,223.240328011987,48.84619733336186,145.88515740369994,180.47500610351562
2021-09-07 00:00:00-04:00,180.8619975109761,156.63760918428082,213.6320624576859,154.70007697934142,214.44000244140625,203.17095790224636,92.90113175139251,56.42751043157229,53.66365679475707,399.481752150754,320.3132805845329,219.72085207084297,51.288518262861366,124.73862798211424,167.81287192574393,153.2075141199537,230.80261168269385,72.31217804508249,296.3212266554998,160.86443055389998,139.54422924318266,265.98500061035156,153.00348498939695,411.81683834965986,50.87429309059734,224.83049512288136,48.301886563931475,145.2379888723554,182.8000030517578
2021-09-08 00:00:00-04:00,177.66946342746726,155.08218720035615,212.63707630994065,154.38732534741717,213.2949981689453,200.5960533436069,92.94884216362388,56.093116589236665,53.61103704795938,395.2706729387382,320.3618609055876,217.89174812799348,51.059275031386875,124.35212897912386,166.5350472363185,151.9066295869155,231.24033698209047,71.7081540430652,295.7229237597678,158.92380193768196,139.62181045969982,262.9599914550781,153.33262064998814,410.45853724790857,50.68057546916963,226.51477671742182,48.41547979794199,144.6594659909974,185.69000244140625
2021-09-09 00:00:00-04:00,177.74083226269505,157.35400459591528,209.59454206545828,153.91080951832464,213.66500091552734,200.6737562798009,92.06619745081844,55.98323407420213,53.673219238585716,393.6763614444858,322.8098908644478,218.1795314605822,51.212103105734656,124.27571559800461,164.17297581795992,152.52359111338387,233.05928591670676,70.76643024826211,296.2470929780184,162.63223569017774,139.90301648726415,262.0800018310547,154.29444459618475,409.0267297861403,50.41306118518568,226.43550562148846,47.83329808731132,143.87498840557208,186.07500457763672
2021-09-10 00:00:00-04:00,176.8653666126815,156.94183211619958,206.94132922109412,150.99203311612035,213.00499725341797,200.50372196050773,92.36200698177745,55.78259897578309,53.400597836933386,393.9477354426027,323.8201816619612,218.2234280625169,51.95714755490181,124.20830940056294,162.61440640247082,152.0596681447638,233.623465837295,70.07203283632354,294.3483382185903,162.50878216244223,139.53936866380428,259.0449981689453,153.42321563737568,402.80578202282106,50.223950982367235,225.32584452634003,47.46884287866574,143.4925693427328,185.55500030517578
2021-09-13 00:00:00-04:00,176.7654517510748,157.7759806329944,208.6620850153637,149.00150120583487,212.76000213623047,200.06161210672053,93.40208248893927,55.53896314475339,53.63496199907577,394.05430512625156,325.3841987012228,218.4770721725273,52.487274006948894,124.26673689940213,161.30268859536227,152.14576013364405,234.2459905144809,69.76764799182213,293.02322873956155,158.6324565348833,141.62437642752798,254.94000244140625,153.36481042569892,405.103742142041,50.44996189730239,223.22053887584755,47.01446439636204,143.061120080622,184.6500015258789
2021-09-14 00:00:00-04:00,174.93841494279616,159.27741962513994,208.14296612462996,147.91441930871957,213.41000366210938,198.0939956275363,92.90112855589992,55.47686382411692,53.745796554719206,397.26230280558474,325.3890462025794,216.48214502494898,52.396527111800154,123.10271143371843,160.23781349478838,151.8970502972992,234.29947223878762,69.67787142946571,296.4201616068524,156.26717173048087,141.25099398717612,254.05500030517578,153.4183757488886,407.9085886275153,50.2977496427592,221.97217680307,46.167230290751604,142.08544485499235,183.63999938964844
